id,kode,nama_bahan,sumber,air_gram,energi_kal,protein_gram,lemak_gram,karbohidrat_gram,serat_gram,abu_gram,kalsium_mg,fosfor_mg,zatbesi_mg,natrium_mg,kalium_mg,tembaga_mg,seng_mg,retinol_mcg,bkaroten_mcg,karotentotal_mcg,thiamin_mg,riboflavin_mg,niasin_mg,vitc_mg,bdd,jenis_pangan,satuan,gambar
298,FP069,sop daging sapi masakan,KZGMS 1993,87.5,49,5.8,0.5,5.3,0,0.9,158,48,2.2,391,0,0,0,101,0,3320,0.37,0,0,0,100,daging unggas,olahan/produk,https://img.okezone.com/content/2020/02/27/298/2175054/resep-sayur-sop-daging-masakan-rumahan-paling-populer-24WHr0ACJo.jpg
299,FP070,sop kaki sapi masakan,KZGMS 1993,84.5,68,9,1.9,3.7,0,0.9,302,15,2.2,435,0,0,0,48,0,150,0.46,0,0,0,100,daging unggas,olahan/produk,https://www.ruparupa.com/blog/wp-content/uploads/2021/06/Screen-Shot-2021-06-21-at-14.11.27.png
300,FP071,sop kambing masakan,KZGMS 1993,91.6,34,5.5,0.8,1.1,0,1,145,37,1.6,348,0,0,0,48,0,80,0.57,0,0,0,100,daging unggas,olahan/produk,https://asset.kompas.com/crops/4BopB2so0iCh5Dj_6QkB41md3B0=/3x0:700x465/750x500/data/photo/2021/01/15/6000de7b45e69.jpg
301,FP072,sop konro masakan,KZGMI2001,85,71,7.4,2.6,4.5,0,0.5,17,60,4.6,184,25,0.3,1.3,0,0,0,0.12,0.02,10.9,0,100,daging unggas,olahan/produk,https://asset.kompas.com/crops/t9vL2Z6ZAjt7cnpl05cuYOfd2k4=/129x72:651x420/750x500/data/photo/2020/07/30/5f22636a0e7e0.jpg
302,FP073,sop saudara masakan,KZGMI2001,82.4,89,7.2,5,3.9,0,1.5,10,174,9,274,50,0.2,1.1,0,0,0,0.09,0.12,2,0,100,daging unggas,olahan/produk,https://resepkoki.id/wp-content/uploads/2018/03/Resep-Sop-Sodara.jpg
303,FP074,soto bandung masakan,KZGPI1990,89.9,42,3.9,1.7,2.8,0.4,1.8,74,75,1.8,0,0,0,0,6,20,0,0,0,0,0,100,daging unggas,olahan/produk,https://asset.kompas.com/crops/aq7SWhGNCO6UTombdviZuAchnCM=/3x0:700x465/750x500/data/photo/2021/04/21/607ff824cb839.jpg
304,FP075,soto banjar masakan,KZGMI2001,83.7,110,2.9,9.5,3.2,0,0.7,28,28,0.3,36,6,0,0.2,12,0,770,0.05,0,0,0,100,daging unggas,olahan/produk,https://www.masakapahariini.com/wp-content/uploads/2019/06/5.jpg
305,FP076,soto betawi masakan,KZGPI1990,75.9,135,2.5,8.8,11.5,0.5,1.3,222,72,1.9,0,0,0,0,6,0,336,0.04,0,0,0,100,daging unggas,olahan/produk,https://www.unileverfoodsolutions.co.id/dam/global-ufs/mcos/SEA/calcmenu/recipes/ID-recipes/soups/soto-betawi/main-header.jpg
306,FP077,soto jeroan masakan,KZGMS 1993,81.4,92,11.8,4.3,1.4,0,1.1,218,48,1.9,363,0,0,0,85,0,440,0.36,0,0,0,100,daging unggas,olahan/produk,https://awsimages.detik.net.id/community/media/visual/2022/03/15/resep-soto-jeroan-sapi_43.jpeg?w=1200
307,FP078,soto kudus masakan,KZGPI1990,91.6,38,2.6,2.3,1.8,0.2,1.7,237,67,1.7,0,0,0,0,23,0,128,0.06,0,0.5,0,100,daging unggas,olahan/produk,https://www.masakapahariini.com/wp-content/uploads/2020/02/soto-kudus-7.jpg
308,FP079,soto madura masakan,KZGPI1990,89.8,60,3.5,4.5,1.3,0,0.9,361,126,3.8,0,0,0,0,26,0,121,0.06,0,0,0,100,daging unggas,olahan/produk,"https://cdn.yummy.co.id/content-images/images/20210311/FyZCyT9dfZQGp9zNZhL2iuoQn9pA7hpK-31363135343538363836d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp"
309,FP080,soto padang masakan,KZGPI1990,75,127,5.9,6.6,11,0.7,2,298,94,1.5,0,0,0,0,12,0,204,0.22,0,0,0,100,daging unggas,olahan/produk,https://topwisata.info/wp-content/uploads/2020/11/resep2Bsoto2Bpadang2B252812529.jpg
310,FP081,soto pekalongan masakan,KZGPI1990,83.8,94,3,6.8,5.1,0.3,1.3,322,79,2,0,0,0,0,14,0,119,0.29,0,0,0,100,daging unggas,olahan/produk,https://www.topwisata.info/wp-content/uploads/2021/12/Soto-Tauto-Pekalongan-1.jpg
311,FP082,soto pemalang masakan,KZGPI1990,86,75,3.6,5.2,3.5,0,1.7,170,80,2.1,0,0,0,0,16,0,30,0.13,0,0,0,100,daging unggas,olahan/produk,https://i0.wp.com/bogor-today.com/wp-content/uploads/2022/09/87456.jpg
312,FP083,soto sukaraja masakan,KZGPI1990,75.9,80,3.2,3.5,9,0.3,1.1,347,77,2.3,0,0,0,0,12,0,89,0.04,0,0,0,100,daging unggas,olahan/produk,https://www.piknikdong.com/wp-content/uploads/2021/04/Resep-Soto-Sokaraja.jpg
313,FP084,soto sulung masakan,KZGPI1990,88.1,86,2.3,8.5,0,0,1.1,200,120,2.9,0,0,0,0,20,0,105,0.08,0,0,0,100,daging unggas,olahan/produk,https://www.primarasa.co.id/images/images/Soto%20sulung%20artikel%281%29.jpg
314,FP085,sukiyaki masakan,KZGMS 1993,81,75,5.6,0.4,12.2,0.2,0.8,109,59,0.5,426,0,0,0,41,0,1200,0.37,0,0,0,100,daging unggas,olahan/produk,https://www.masakapahariini.com/wp-content/uploads/2022/05/sukiyaki-praktis.jpg
315,FP086,tedong pallu basa masakan,KZGMI2001,81.7,83,10.4,3.4,2.8,0,1.7,10,139,2.6,397,34,0.6,1.3,0,0,0,0.09,0.53,9,0,100,daging unggas,olahan/produk,https://asset.kompas.com/crops/umv3qaizqafuWSMx2OBnveCqTE4=/0x0:1000x667/750x500/data/photo/2021/03/06/6043b395197ed.jpg
316,FP088,tinoransa masakan,KZGMI2001,31.6,516,17.7,49.5,0,0,1.2,698,648,3.5,1307,320,0.1,1.8,710,0,0,0.29,0.17,0,0,100,daging unggas,olahan/produk,https://img-global.cpcdn.com/recipes/fe8971ba42b8aded/1200x630cq70/photo.jpg
317,FR034,ulat sagu panggang,KZGMI-2001,65.9,241,5.8,21.6,5.8,2.8,0.9,20,70,0.5,210,210,1,7.7,0,0,0,0.17,1.45,0.1,0,100,daging unggas,single,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_640/v1577185515/rd2me1ecjkzvtscug50l.jpg"
318,FP020,ulat sagu segar,KZGMI2001,41.3,380,11.9,30.3,14.9,4.8,1.6,30,120,1.5,260,550,3.1,14.2,0,0,0,0.5,2.5,0.1,0,100,daging unggas,olahan/produk,https://res.cloudinary.com/dk0z4ums3/image/upload/v1643715515/attached_image/6-manfaat-ulat-sagu-bagi-kesehatan-yang-sayang-untuk-dilewatkan.jpg
319,NR001,"Asam arang coklat, segar",KZGPI- 1990,66.1,130,0.5,1.1,30.9,1.5,1.4,79,113,4.3,13,0,0,0,0,745,0,0.01,0.2,0,0,0,bumbu,single,tidak ada
320,NR002,"Asam arang merah, segar",KZGPI- 1990,75.9,99,0.8,1.6,20.3,2.8,1.4,69,300,4.6,2,96,0,0.1,0,529,0,0.01,0.34,1.6,0,0,bumbu,single,tidak ada
321,NR004,"Asam kandis, segar",KZGPI- 1990,81.5,75,0.2,1.1,16.1,3.4,1.1,63,139,2.5,93,93,0.1,0.1,0,41,0,0.01,0,0.1,0,0,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537342236.jpg
322,NR005,"Asam masak pohon, segar",DABM-1964,31.4,267,2.8,0.6,62.5,1.2,2.7,74,113,0.6,9,139,0.09,0.1,0,9,30,0.34,0.04,0.7,2,48,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537342263.jpg
323,NR006,"Asam payak, segar",KZGPI- 1990,65.1,135,0.8,0.4,32.1,10,1.6,60,39,5.7,0,0,0,0,0,0,0,0,0,0,0,0,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537342320.jpg
324,NR003,"Asan kandis, kering",KZGPI- 1990,32.2,261,0.9,1.6,63.3,5,2,192,657,4.4,26,341,0.4,0.3,0,0,0,0,0,0.4,0,100,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537342200.jpg
325,NP001,Balichong,KZGMI-2001,59.9,152,13.2,0.8,22.9,1.5,3.6,380,210,2.9,120,310,0.8,1.1,34,0,0,0.01,0.08,0.2,0,0,bumbu,olahan/produk,0
326,NR007,"Bawang merah, segar",DABM-1964,88,46,1.5,0.3,9.2,1.7,1,36,40,0.8,7,179,0.06,0.2,0,2,0,0.03,0.04,0.2,2,90,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537342460.jpg
327,NR008,"Bawang putih, segar",DABM-1964,71,112,4.5,0.2,23.1,0.6,1.8,42,134,1,46,666,0.09,0.4,0,0,0,0.22,0.07,0.3,15,88,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537342519.jpg
328,NP002,Bekasam,KZGMI-2001,65.5,116,11.9,4.9,6.1,3.5,11.6,704,757,7.5,711,176,0.8,1.9,0,0,0,0,0.03,2.1,0,0,bumbu,olahan/produk,https://nilaigizi.com/assets/images/produk/produk_1537341000.jpg
329,NP003,Bekasang,KZGMI-2001,67.1,78,11.4,2,3.6,0.4,15.9,54,97,2.6,4016,121,0.2,4.8,0,0,0,0.15,0.12,0.6,0,0,bumbu,olahan/produk,https://nilaigizi.com/assets/images/produk/produk_1537341035.jpg
330,NR009,"Boros kunci, segar",DABM-1964,90,40,1,0.8,7.2,1,1,50,50,2,33,480,0.02,0.3,0,0,5000,0.08,0.68,1.7,50,80,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537342581.jpg
331,NR010,"Boros laja (lengkuas), segar",DABM-1964,93,26,1,0.3,4.7,1.1,1,50,50,2,24,137,0.07,0.3,0,5,5000,0.08,0.06,0.3,50,80,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537342919.png
332,NR011,"Cabai gembor merah, segar",KZGPI- 1990,90.8,38,1.6,0.8,6.3,1.6,0.6,49,41,1.1,7,275,0.12,0.2,0,5897,3240,0.21,0.12,0,16,89,bumbu,single,tidak ada
333,NR012,"Cabai hijau, segar",DABM-1964,93.4,26,0.7,0.3,5.2,2.6,0.4,14,23,0.4,7,151,0.08,0.2,0,44,260,0.05,0.06,0.4,84,82,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537342967.jpg
334,NR013,"Cabai merah, kering",DABM-1964,10,367,15.9,6.2,61.8,26.9,6.1,160,370,2.3,25,181.5,1.2,1.8,0,1095,576,0.4,1.36,4.4,50,85,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537345383.jpg
335,NR014,"Cabai merah, segar",DABM-1964,90.9,36,1,0.3,7.3,1.4,0.5,29,24,0.5,23,272.4,0.12,0.2,0,5833,470,0.05,0.09,3,18,85,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537345459.jpg
336,NR015,"Cabai rawit, segar",DABM-1964,71.2,120,4.7,2.4,19.9,15.2,1.8,45,85,2.5,34,706.2,0.29,0.6,0,1694,1105,0.24,0.09,1.7,70,85,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537345488.jpg
337,NR016,"Cengkeh, kering",DABM-1964,23.3,330,5.2,8.9,57.4,10,5.2,740,100,4.9,282,961,0.3,0,0,265,0,200,0,0,0,100,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537345513.jpg
338,NP004,Cuka,DABM-1964,94.5,21,0.1,0.1,5,0,0.3,7,10,0.5,21,37.8,0,0,0,0,0,0.24,0,0.7,0,100,bumbu,olahan/produk,https://nilaigizi.com/assets/images/produk/produk_1537341835.jpeg
339,NR017,"Daun salam, bubuk",FCTEA-1972,13.1,301,14.2,10.9,49,9.4,12.8,86,250,44.1,180,619,1.31,0.7,0,5400,0,0.1,0.32,5,0,100,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537345863.jpg
340,NR018,"Jahe, segar",DABM-1964,55,51,1.5,1,10.1,12,1.2,21,39,1.6,12,441.7,0.48,0.7,0,0,9,0.02,0.17,3.3,4,97,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537345895.jpg
341,NP005,Kecap,DABM-1964,63,71,5.7,1.3,9,0,21,123,96,5.7,1114,0,0.04,0,0,0,0,0,0,0,0,100,bumbu,olahan/produk,https://nilaigizi.com/assets/images/produk/produk_1537341903.jpg
342,NR019,Kemiri,DABM-1964,7,675,19,63,8,3,3,80,200,2,25,430.7,0.23,0.8,0,0,0,0.06,0.06,0.4,0,100,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537345917.jpg
343,NR020,"Ketumbar, kering",DABM-1964,11.2,418,14.1,16.1,54.2,12.3,4.4,630,370,17.9,91,1787,0.95,4.6,0,75,1570,0.2,0.35,1.8,0,100,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537345945.jpg
344,NR021,Kluwek,DABM-1964,51,310,10,24,13.5,0,1.5,40,100,2,0,0,0,0,0,0,0,0.15,0,0,30,80,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537345977.jpg
345,NR022,"Kunyit, segar",DABM-1964,84.9,69,2,2.7,9.1,0.6,1.3,24,78,3.3,6,406.7,0.05,0.4,0,12,0,0.03,0.02,0.4,1,78,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537346010.jpg
346,NR023,"Merica, kering",DABM-1964,12.9,365,11.5,6.8,64.4,1,4.4,460,200,16.4,4,99.7,0.89,1.1,0,0,0,0.2,0.1,2.5,0,100,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537346034.jpg
347,NR024,"Pala, biji, kering",DABM-1964,14.3,518,7.5,36.4,40.1,3.5,1.7,120,240,4.6,2,78.7,0.94,2,0,7,0,0.2,0.02,0.5,0,95,bumbu,single,https://nilaigizi.com/assets/images/produk/produk_1537346126.jpg
348,NP006,Petis ikan,DABM-1964,56,165,20,0.2,20.8,0,3,37,36,2.8,0,0,0,0,0,0,0,0.01,0.2,0.8,0,100,bumbu,olahan/produk,https://nilaigizi.com/assets/images/produk/produk_1537341938.png
349,NP007,Petis udang kering,KZGPI- 1990,8.3,345,23.8,1.4,59.3,0,7.1,221,397,3.8,1199,462.8,0.75,1.9,0,0,232,1.02,0.4,2.2,0,100,bumbu,olahan/produk,https://nilaigizi.com/assets/images/produk/produk_1537341968.png
350,NP008,Petis udang pasta,DABM-1964,39,220,15,0.9,38,2.3,7.1,37,36,2.8,7981,307.9,0.5,1.3,0,0,0,0.01,0.13,1.7,0,100,bumbu,olahan/produk,https://nilaigizi.com/assets/images/produk/produk_1537341999.jpg
351,NP009,Saos tomat,DABM-1964,69.5,110,2,0.4,24.5,0.9,3.6,12,18,0.8,890,129.6,0.18,0.3,0,357,570,0.09,0.06,1.7,11,100,bumbu,olahan/produk,https://nilaigizi.com/assets/images/produk/produk_1537342033.jpg
352,NP010,Tempoya,KZGMI-2001,70.1,110,1.7,1.3,21.9,2.6,5,190,45,2.9,597,486.3,0,0,0,71,0,0.3,0.04,1.1,0,100,bumbu,olahan/produk,https://nilaigizi.com/assets/images/produk/produk_1537342069.jpg
353,NP011,Terasi,KZGPI- 1990,33.8,155,22.3,2.9,9.9,2.7,31.1,3812,726,78.5,1664,821.4,0.99,2.4,0,0,0,0.24,0,3.3,0,100,bumbu,olahan/produk,https://nilaigizi.com/assets/images/produk/produk_1537342096.jpg
354,NP012,Terasi dobo,KZGMI-2001,58.4,191,33.1,3.6,6.6,1.6,11.5,2250,1130,22.9,650,1260,2.9,5,0,0,0,3.74,0.22,2,0,100,bumbu,olahan/produk,https://nilaigizi.com/assets/images/produk/produk_1537342126.jpg
355,NP013,Terasi merah,DABM-1964,40,174,30,3.5,5.6,2.2,20.4,100,150,3.1,7850,302.8,0.49,1.2,0,0,0,0,0.12,1.7,0,100,bumbu,olahan/produk,https://nilaigizi.com/assets/images/produk/produk_1537342154.jpg
356,ER001,alpukat segar,DABM-1964,84.3,85,0.9,6.5,7.7,0,0.6,10,20,0.9,2,278,0.2,0.4,0,189,180,0.05,0.08,1,13,61,buah,single,https://katakabar.com/assets/images/upload/news/medium_news_1594438184.jpeg
357,ER002,anggur hutan segar,KZGPI- 1990,92.3,30,0.5,0.2,6.8,1.2,0.2,39,12,1.1,0,0,0,0,0,0,1,0.01,0,0,3,100,buah,single,https://cf.shopee.co.id/file/ed7f26c6de5f13ec39e9931263ade6b9
358,ER003,apel malang segar,KZGPI- 1990,85.9,57,0.5,0.4,12.8,0.8,0.3,9,18,0.6,3.6,175.4,110.2,0,0,26,2240,0.05,0.03,0.1,5,88,buah,single,https://pasarsegar.co.id/wp-content/uploads/2020/09/name-63-1.jpg
359,ER004,apel segar,DABM-1964,84.1,58,0.3,0.4,14.9,2.6,0.3,6,10,0.3,2,130,124.2,0.3,0,30,90,0.04,0.03,0.1,5,88,buah,single,https://asset.kompas.com/crops/smfd25xgXRE3HpMLb2aamPeulYM=/21x0:1476x970/1200x800/data/photo/2022/08/30/630d7ae5d041f.jpg
360,ER005,arbai segar,DABM-1964,89.9,37,0.8,0.5,8.3,0,0.5,28,27,0.8,1.95,43,63.5,18.9,0,2,60,0.03,0,0.1,60,96,buah,single,https://asset.kompas.com/crops/NoCuCvNGfQG6_Ct04e7Vjcabjv4=/204x0:885x454/1200x800/data/photo/2020/06/25/5ef44bb002503.jpg
361,ER006,belimbing segar,DABM-1964,90,36,0.4,0.4,8.8,3.2,0.4,4,12,1.1,4,130,0,0.1,0,29,170,0.03,0,0,35,86,buah,single,https://cdn0-production-images-kly.akamaized.net/vVBJG9Flt0ncPec4-hGyZftu4og=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2778801/original/086460500_1556885614-belimbing.jpg
362,ER007,biwah segar,KZGPI- 1990,87.1,51,0.3,0.1,12.1,0.7,0.5,220,14,0.8,1,258.6,0,0,0,0,12256,0.1,0.02,0,4,66,buah,single,https://cdn.idntimes.com/content-images/community/2019/07/big-1358231-960-720-8ba3de334ccaf29bc9502faa35dd8283_600x400.jpg
363,ER008,buah atung segar,DABM-1964,92,23,0.8,0.2,5.2,0,1.8,30,50,4.6,0,0,0,0,0,0,0,0.29,0,0,38,80,buah,single,https://docplayer.info/docs-images/102/153072846/images/35-4.jpg
364,ER009,buah kelenting segar,KZGMI-2001,73.9,110,1.4,2.1,21.4,0,1.2,8,102,1.1,2,0,0.3,0.9,0,0,0,0.2,0.1,0,6,77,buah,single,https://bibitbunga.com/wp-content/uploads/2016/09/tanaman-labu-madu-butternut-squash.jpg
365,ER010,buah kom segar,KZGPI- 1990,33.7,264,4,1.1,59.6,9,1.7,306,92,0.8,0,0,0,0,0,0,400,0.11,0,0,9,100,buah,single,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/25/8a8932b4-ab82-4346-835e-07171fc1afec.jpg
366,ER011,buah mentega (bisbul) segar,DABM-1964,89,39,0.7,0.2,9.7,2,0.4,43,17,0.8,1,90,0.1,0.1,0,141,55,0.02,0.01,0.1,33,50,buah,single,https://cdns.klimg.com/merdeka.com/i/w/news/2020/07/07/1195681/content_images/670x335/20200707152852-1-ilsutrasi-buah-mentega-atau-bisbul-002-nurul-diva-kautsar.jpg
367,ER012,buah naga merah segar,BKP,85.7,71,1.7,3.1,9.1,3.2,0.4,13,14,0.4,10,128,0,0.4,0,0,0,0.5,0.3,0.5,1,66.5,buah,single,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//85/MTA-51432240/no-brand_buah-naga-merah-segar-fresh-1-pcs_full01.jpg
368,ER013,buah naga putih segar,BKP,86.6,56,0.8,1,10.9,3.2,0.6,13,27,0.5,7,231,0,0.4,0,0,0,0.02,0.5,0.9,1,73.6,buah,single,https://cf.shopee.co.id/file/957f1f3ed49275a0fe2f2d9ac37524e4
369,ER014,buah negri segar,KZGMI-2001,85.7,55,1.2,0.1,12.2,5.2,0.8,30,40,0.2,10,0,0.1,0.3,0,460,0,0.33,0.03,0.1,9,48,buah,single,https://res.cloudinary.com/dk0z4ums3/image/upload/v1648442001/attached_image/manfaat-buah-markisa-yang-perlu-anda-ketahui.jpg
370,ER015,buah nona segar,DABM-1964,71.5,101,1.7,0.6,25.2,2.8,1,27,20,0.8,5,312.5,325.7,0.1,0,49,0,0.08,0.16,0.9,22,58,buah,single,https://www.pantau.com/wp-content/uploads/2022/04/191111044328-buah-nona-buah-langka-yang-memiliki-segundang-manfaat-bagi-kesehatan.jpg
371,0,buah pir / pear,0,83.96,57,0.36,0.14,15.23,3.1,0,9,12,0.18,1,116,80,0.1,0,14,0,0,0,0,4.3,100,buah,single,https://nilaigizi.com/assets/images/produk/produk_1577502575.jpg
372,ER016,buah rotan segar,KZGMI-2001,79.4,78,0.6,0.3,18.2,0,1.5,1,7,3.4,7,495,0.3,0.7,0,0,0,0.12,0,0,5,0,buah,single,https://images.tokopedia.net/img/cache/700/hDjmkQ/2022/4/12/ad4d114e-599c-444e-9c1f-afa012cc8316.jpg
373,ER017,buah rukam segar,KZGMI-2001,71.3,113,0.8,0.3,26.8,7.7,0.8,108,52,1.2,2,219,0.3,0.9,0,17,0,0.06,0.01,0,20,100,buah,single,https://manfaat.co.id/wp-content/uploads/2017/08/Screenshot_2.png
374,ER018,buah ruruhi segar,KZGMI-2001,93,29,2.1,0.7,3.6,2.6,0.3,6,7,0,36,45,0,0.1,0,7,0,0.06,0.01,0,10,82,buah,single,https://cdn.shopify.com/s/files/1/0622/5965/9011/products/1_a8cfaab8-ecf5-41e0-a3fa-afc050a13393_1445x.jpg?v=1657438074
375,ER019,buah tuppa segar,KZGMI-2001,82.5,67,0.4,0.2,15.9,0,1,12,139,0.5,2,0,0.2,0.5,0,0,0,0.04,0.01,0,5,0,buah,single,https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing
376,ER020,carica papaya segar,KZGPI- 1990,93.4,24,1.9,0.2,3.7,1,0.9,51,33,1.8,0,0,0,0,0,0,1000,0.32,0.07,0,85,60,buah,single,https://i0.wp.com/ygi.or.id/wp-content/uploads/2021/10/Manfaat-pepaya-www.ygi_.or_.id_.jpg?resize=678%2C381&ssl=1
377,ER021,cempedak segar,DABM-1964,67,116,3,0.4,28.6,3.4,1,20,30,1.5,25,243.7,0,0,0,79,200,0,0,0.5,15,30,buah,single,https://images.genpi.co/uploads/kalbar/arsip/normal/2022/07/15/buah-cempedak-foto-istockphotocom-n3j5.jpg
378,ER022,duku segar,DABM-1964,82,63,1,0.2,16.1,4.3,0.7,18,9,0.9,2,149,0.1,0.2,0,0,0,0.05,0.15,1.5,9,64,buah,single,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Duku_Lansium_domesticum_Ripe.jpg/1200px-Duku_Lansium_domesticum_Ripe.jpg
379,ER023,durian segar,DABM-1964,65,134,2.5,3,28,3.5,8,7,44,1.3,1,601,0.1,0.3,0,146,175,0.1,0.19,136.5,53,22,buah,single,https://asset-a.grid.id/crop/0x0:0x0/x/photo/2023/01/20/alasan-mengapa-buah-durian-diseb-20230120035049.jpg
380,ER024,duwet segar,KZGPI- 1990,80.2,80,0.5,0.6,18.2,0.9,0.5,33,138,1.3,16,92.7,191.3,0.3,0,329,0,0.02,0.01,2.5,13,67,buah,single,https://t-2.tstatic.net/jogja/foto/bank/images/duwet-atau-jamblang_20181006_142430.jpg
381,ER025,embacang segar,DABM-1964,72.5,98,1.4,0.2,25.4,1.9,0.5,21,15,0.5,3,250.9,0.1,0.1,0,2533,1218,0.03,0.09,0.7,56,65,buah,single,https://s0.bukalapak.com/img/037360101/large/144135_2embacang.jpg
382,ER026,encung asam segar,KZGPI- 1990,73,122,3.5,4.5,17.5,9.3,1.5,63,69,3.2,0,0,0,0,0,0,2357,0.02,0,0,0,98,buah,single,https://agretail.id/uploads/news/news_20200728174010_846.jpeg
383,ER027,erbis segar,DABM-1964,80,70,0.6,0,18.9,7.7,0.5,11,50,1.1,21,257.1,0.1,0.1,0,549,10,0,0.1,1.1,16,33,buah,single,https://media.suara.com/pictures/653x366/2022/07/10/74690-ilustrasi-erbis.jpg
384,ER028,gandaria masak,DABM-1964,80.8,68,0.7,0.1,18,2.2,0.4,9,20,1,3,129,0,0,0,329,1020,0.03,0.07,0.7,111,70,buah,single,"https://cdn.yummy.co.id/content-images/images/20210411/n8JWL5o9Saqut50aP4W9cCHqob98nCg8-31363138313239343736d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/resize,w_388,h_388,m_fixed,x-oss-process=image/format,webp"
385,ER029,gatep segar,KZGPI- 1990,52.7,191,4.5,1.5,39.7,13.4,1.6,186,69,3.2,17,403.3,0.7,1.3,0,51,0,0.05,0.2,1.8,0,100,buah,single,https://visitbali.id/images/data/2021/Sep/27/615168beaee801728.jpg
386,ER030,jambu air segar,DABM-1964,87,46,0.6,0.2,11.8,2.1,0.8,8,9,1.1,11,321.2,0,0.1,0,92,0,0.02,0.38,4.6,5,90,buah,single,https://demfarm.id/wp-content/uploads/2022/08/rose-apples-or-chomphu-isolated-on-white-backgroun-2021-09-03-19-03-57-utc-1024x768.jpg
387,ER031,jambu biji,DABM-1964,86,49,0.9,0.3,12.2,2.4,0.6,14,28,1.1,10,52.8,0,0.3,0,27,25,0.02,0.03,0.8,87,82,buah,single,https://asset.kompas.com/crops/4TGyZIJJ3wev1NuC6g-2Pggg6tA=/51x58:931x644/750x500/data/photo/2022/10/28/635b7364a7089.jpg
388,ER032,jambu bj putih tdk brbj,KZGPI- 1990,82.8,61,0.9,0.3,15.4,4.5,0.6,31,41,0.2,20,103,0,0.5,0,53,18,1.02,0.06,1.3,116,82,buah,single,https://asset.kompas.com/crops/5tqZoxNrD7W4y60L4TJeRG9hIDM=/2x1:1000x667/375x240/data/photo/2021/06/15/60c8497419234.jpg
389,ER033,jambu bol segar,KZGMI-2001,87.1,49,2.3,0.2,9.6,3.5,0.8,8,8,0.3,1,14,0,0,0,92,0,0.13,0.01,0.5,22,67,buah,single,https://asset.kompas.com/crops/CRaVBVmC7B0888k4y86iwwNsCvo=/0x41:1000x707/750x500/data/photo/2021/06/15/60c82d8d8e0d2.jpg
390,ER034,jambu monyet segar,DABM-1964,82.6,64,0.7,0.6,15.8,1.2,0.3,4,13,0.5,12,107.8,0,0,0,1604,25,0.02,0,2,197,90,buah,single,https://images.tokopedia.net/img/cache/500-square/product-1/2018/1/7/15542540/15542540_dac5a5c7-8e74-415d-b2c9-2725481acb7d_705_628.jpg
391,ER035,jeruk bali segar,DABM-1964,86.3,48,0.6,0.2,12.4,0.8,0.5,23,27,0.5,21,366.1,171.3,0.1,0,33,20,0.04,0,0.4,43,62,buah,single,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2021/11/15053620/Jeruk-Bali-Kaya-Vitamin-C-Ini-Manfaatnya-untuk-Kesehatan.jpg
392,ER036,jeruk banjar segar,KZGMI-2001,84.5,61,0.8,0.2,14.1,5.4,0.4,9,13,0.2,3,79,0.1,0.1,0,9,0,0.12,0.03,0.3,31,72,buah,single,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2022/6/20/c671b4ac-5716-43f7-a15a-3a946e27c869.jpg?ect=4g
393,ER037,jeruk garut-keprok,DABM-1964,87.3,44,0.8,0.3,10.9,1.6,0.7,33,23,0.4,5,518.1,169.3,0.2,0,0,420,0.07,0.03,0.2,31,71,buah,single,https://niagatani.id/public/uploads/all/dPV6XsNI9r3rTpv9M1svWGkSKVRoALQcCIJTueAk.jpg
